Title,Summary,Predicted Bias,Stance
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"The 100 pages of e-mails showed a disagreement between David H. Petraeus, then the director of the C.I.A., and his deputy, Michael J. Morell. The White House released the emails after Republicans seized on snippets of the correspondence.",left,left
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"The 100 pages of e-mails showed a disagreement between David H. Petraeus, then the director of the C.I.A., and his deputy, Michael J. Morell.",left,left
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"E-mails released by the White House reveal a fierce internal jostling over the government’s official talking points in the aftermath of the attack in Benghazi. The 100 pages of e-mails showed a disagreement between David H. Petraeus, then the director of the C.I.A., and his deputy, Michael J. Morell.",left,right
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"E-mails released by the White House reveal a fierce internal jostling over the government’s official talking points in the aftermath of the attack in Benghazi, Libya. The 100 pages of e-mails showed a disagreement between David H. Petraeus, then the director of the C.I.A., and his deputy.",center,right
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"E-mails released by the White House reveal a fierce internal jostling over the government’s official talking points in the aftermath of the attack in Benghazi. The 100 pages of e-mails showed a disagreement between David H. Petraeus, then the director of the C.I.A., and his deputy.",left,right
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"100 pages of e-mails show a disagreement between David H. Petraeus and his deputy, Michael J. Morell. The talking points were used by Susan E. Rice, the ambassador to the United Nations, in television appearances.",left,center
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"100 pages of e-mails show a disagreement between David H. Petraeus and his deputy, Michael J. Morell. The talking points were used by Susan E. Rice, the ambassador to the United Nations.",left,center
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"100 pages of e-mails show a disagreement between David H. Petraeus and his deputy, Michael J. Morell. The talking points were used by Susan E. Rice, the ambassador to the U.N.",center,center
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton cites classified version of review by State Department Accountability Review Board. Review found that it was impossible to say what exactly motivated the attackers, Clinton says. The question of what motivated the Benghazi attacks has often been viewed as a duality.",right,left
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton cites classified version of review by State Department Accountability Review Board. Review found that it was impossible to say what exactly motivated the attackers, Clinton says. The question of what motivated the Benghazi attacks has been viewed as a duality.",right,left
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton cites classified version of review by State Department Accountability Review Board. Review found that it was impossible to say what exactly motivated the attackers, Clinton says. The question of what motivated the Benghazi attacks has often been viewed as duality.",right,left
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton: ""Key questions surrounding the identity, actions and motivations of the perpetrators remain to be determined"" Clinton cites classified version of review by State Department Accountability Review Board. The question of what motivated the Benghazi attacks has been viewed as a duality.",left,right
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton: ""Key questions surrounding the identity, actions and motivations of the perpetrators remain to be determined"" Clinton cites classified version of review by a State Department Accountability Review Board. The review found that it was impossible to say what exactly motivated the attackers.",left,right
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton: ""Key questions surrounding the identity, actions and motivations of the perpetrators remain to be determined"" Clinton cites classified version of review by State Department Accountability Review Board. The review found it was impossible to say what exactly motivated the attackers.",left,right
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"Clinton cites classified version of review by State Department Accountability Review Board. ""Key questions surrounding the identity, actions and motivations of the perpetrators remain to be determined,"" she says. Attackers' motivation is the subject of an ongoing FBI investigation.",right,center
